,url,label,result
87246,https://u7859159.ct.sendgrid.net/wf/click?upn=evrVNuCLUvYmigG47V-2BLbvfCdW7O5IVUe40tiIUj0fG9-2FMslVsxlkxzmxm-2FgiXIVYycVH0RjV95s7eXxuH7J35dFalov-2FL5zTb7kOTHUMLw4lvWFtkMiLyHxnMZROLnUifYsQdVsSiFuT8tZIbzJLue69Ewbscc5yk3-2Bj1Lvsx35YKkrfVmFm20sPY1RRXw-2BlzKxm0vFCgdWy5Nudmh-2BQq9YyHCCVo3iAuv478wcdZAtEmtIcQRxg-2FMz0b1CNLbFtyPMIvAoZoDNAZcNL4WOICTIuiw8ma07G1tGkeVSLZQyh9ILQY-2BmiaNVXv7F6RsP01Ml9tHllE9ht2IkphK1xc-2Bk2u1K6zjDuSye-2FkoZton7GKa-2FPrOWEDfYca-2F0IWZ5AiPw62LoVvGqoOM-2BRMZqcQ-3D-3D_xEdnKbidthv8i9S6y3o-2BHuym6A0okPVIMZylM4oqppgmruQQYXtrXAvdZVswOf1t-2FygC7Nsk1y9kNYMyKIBDXKa-2BWxOSM3BkFLk3bsPA95bHhIkBP0jqbvRt8jtDqyN2rCf9B5RYrEioAeQ0FMMMM3HGmCtaeeyWyrOZZa7a1VRB1GDNdPEgU2KaLo5NlBThGfGAny-2FnuBGmdg3lAQhXaTzpu3DENLTT9CXzlAVNG-2FsXlh3Uaz8ZduudtM-2BLyzyan7Qy-2FUBfLD3QzYhTJPANREykLZOXLw6-2FUtwUjqwF-2FIzKV0PBNey68bjctxpSL58kl6b1rhXYIX8UEi0A5IYdo8nIQWx94eQIQYqIVBV9nvsTbB-2B0GTjMpvkrLogUtKZLs4FF6vitvjr26ZLGU-2Bxz8rIpSsZAoA9tlZuS8Q48s-2FNmyPo8ARca8e93Sxw1PIOJ1xis0-2FAa-2BnBN2GM9nYWtKT11J586Uz-2Fr4nfkM1NjL5-2BlMjIdKjn-2Fz7kE76PbzkOTvsOrhkQ4BktXzEDw3Al95rhckfegHBXp0SZVwHG-2FzaIBjjHWU6THYSlMyfWsHcTsf8QaNIZUhvb83Hw3dDaQjt9gy-2FVZzzRAZ1YFBqj-2FAOM-3D,malicious,1
42204,http://grandimperial.com.my/v2/en/,malicious,1
37319,http://irs-gov-refund1.com/irs-gov%23taxpayer-update-page68%3bstate-taxpayer8904%23irs.html/irs-govupdate.htm,malicious,1
21539,http://w-reia.com/wichita/new.php?cmd=login_submit&amp;id=63405af52413c9b7d991208dc7c6775f63405af52413c9b7d991208dc7c6775f&amp;session=63405af52413c9b7d991208dc7c6775f63405af52413c9b7d991208dc7c6775f,malicious,1
35300,http://sitenivel.com.br/happynow,malicious,1
19360,http://paulbyerscommercialrealestate.com/pincode/excel/excel/,malicious,1
82513,http://www.bagpipermildura.com.au/01_secure/pdf_secure/index.html,malicious,1
23231,http://trustgroupghana.com/mailupdate/others/,malicious,1
101677,https://cleanfeedback.com/?f0b5643e50103d15a5220064a12506bb,malicious,1
79573,http://www.bhejacry.com/wp-includes/js/jcrop/gucci2014/gdocs/gucci.php?ip=85.137.167.203,malicious,1
31878,http://m30dv3f4la13g.blogspot.com.ar/,malicious,1
25162,http://resolution-sign-in.com/webapps/41e7a/websrc,malicious,1
5821,http://ecorenergi.com/CT/dropboxx/dropbox/dropbox/spacebox/index.html...,malicious,1
9996,http://microsoft-outlook-web-access.com.yolasite.com,malicious,1
42675,http://ccscm.org.in/aap.html,malicious,1
20653,http://bandasomosum.com.br/.mail-server/,malicious,1
97790,http://alsultanah.com/login.jsp.htm?url_type=footer_privacy,malicious,1
39059,http://bigjoesbiker-ringe.com/tact/googledocss/sss,malicious,1
4988,http://www.adicon.com.cn/images/qkfiles/201507/Home/468bd952cbfadbd44e...,malicious,1
21311,http://tjgit.ca/wp-content/plugins/stats/languages/WhatsApp/0e846be27e0575266865ae6fd1b2dfdf/index.php,malicious,1
21140,http://donsbrokers.com/wp-admin/American/AOL/index-aol.html,malicious,1
35088,http://medafricatourism.com/administrator/includes/dropbox/dropbox/,malicious,1
92850,http://sandiegohomes4u.com/4-oceanside/yahoo/login_verify2&.src=ym/mail.html,malicious,1
64229,http://vqebqxoqlxuplxdy.click/message.php,malicious,1
115,http://cliente-vip.com/bag/,malicious,1
84738,http://www.vidyabalbhawan.com/circular/dropbox/dropbox/index2.php,malicious,1
50871,http://pay.aramaclothing.com/forums/viewtopic.php?t=211&amp;f=f28938789z1b5q1f356fj18.2&amp;,malicious,1
100710,http://misteryshop2019.000webhostapp.com/MysteryShop-[www.newbietamvan.net]/google.php,malicious,1
70072,http://warfaverever21.net23.net/DiamondFox/,malicious,1
84349,http://www.revistafale.com.br/blog/20115doc/,malicious,1
49577,http://162.254.162.35/~cash4beg/wplog/,malicious,1
80410,http://www.kf25zx.com/images?us.battle.net/login/en/www.toitoi.com.tw/wp-admin,malicious,1
33173,http://kf25zx.com/images/?http://us.battle.net/login,malicious,1
68799,http://tech2o.fr/jaumggko1,malicious,1
39299,"http://http://www.plasindolestari.com/images/42,0324,42412,412,42/0000yW9Ed8UTWLtvajssweXur2V=089234822333.html",malicious,1
22782,http://douglasornellas.com.br/administrator/DHL/index.php?rand=13InboxLightaspxn.1774256418&amp;fid&amp;1252899642&amp;fid.1&amp;fav.1&amp;email=ranji,malicious,1
92940,http://fhnw.epizy.com/form.php,malicious,1
27820,http://google-googledriver.rhcloud.com/drive/auth/view/share/index.html,malicious,1
98896,http://stsgroupbd.com/aug/ee/secure/cmd-login=300308dff2f464ff22433eb64d8eb61f/,malicious,1
19092,http://surubiproducciones.com/wp/wp-includes/css/sss/rar/art/new/gmail.php,malicious,1
6616,http://storgas.co.rs/ahinfo.html,malicious,1
68424,http://sonunda.biz/878hf33f34f,malicious,1
84085,http://www.bobcareyphoto.com/gwutoday/wordpress/domain2/webmail/WebMail.php?rand=13InboxLightaspxn.1774256418,malicious,1
9231,http://mapsdevices.com/IDMSAWebAUTH/location.php,malicious,1
5427,http://www.shape-love.org/azziu/line/,malicious,1
1131,https://sites.google.com/site/help41010420002120000/,malicious,1
96373,http://qualchemaz.com/intel/faq.htm,malicious,1
64013,http://swagads.net/rotation/5Gp8KL/,malicious,1
40123,http://cameraquansat.vn/Dropb0x.CH/,malicious,1
55004,http://news.net-freaks.com/,malicious,1
5235,http://www.uniformesescolares.com.ec/modules/gtex/...,malicious,1
64040,http://adultbanner.info/,malicious,1
63095,http://naacllc.com/076wc/?bvtxyepwjen=gienvobcag,malicious,1
65315,http://passgeni.com/rss/feed/stream/,malicious,1
14629,http://sweetenglish.ir/stain/dropbox/domain/index.php?errorType=498&amp;error;&amp;email;=,malicious,1
63251,http://maheshpunjabi.com/7fg3g,malicious,1
13941,http://jamiexxperth.com/fonts/ali/login.html?id=MC1IDX1gEM--h6BmklV77yUjPz71wiS-VpYO1tv3CYQmXmLbAQz8Y5KvFCNlTWFzK6mY8aa&amp;tracelog=inquiry|view_details|100321842457&amp;biz_type=Notifications_MC&amp;crm_mtn_tracelog_task_id=176df315-8d37-4594-8315-fe46abf37aa5&amp;crm_mtn_tracelog_log_id=13641815851,malicious,1
60703,http://kitsgnt.com/JHgy64HJBRd?eIxdeQouna=dpJIQtdJ,malicious,1
37116,http://autosegurancabrasil.com/administrator/components/com_joomlaupdate/views/default/tmpl/,malicious,1
101614,http://www.katiebirdphotography.com/wp-content/plugins/ubh/bx.php,malicious,1
88741,http://autoecole-lauriston.com/a/TnpBeU1qa3hNRFkzTWpNPQ==/,malicious,1
58129,http://www.westcoastswingitaly.it/s1zxsm,malicious,1
99965,http://bcqzonasegvra.viawebcp.ga/iniciar-sesion,malicious,1
23855,http://dmeneh4dev.sy/images/module/Ita/,malicious,1
12911,http://kinosiaxle.ge/upload/2011/login.alibaba.com/login.html?email=abuse@yahoo.com,malicious,1
102897,http://paypal.intlsecureaccounts.com/webapps/20a5d/websrc,malicious,1
94542,http://www.emotionsfashion.nl/,malicious,1
20397,http://rasulpursadm.edu.bd/Yah/yahoo.html,malicious,1
38086,http://barvinochok.com.ua/images/stories/fruit/vbcx.htm,malicious,1
95165,http://xxxjack.com/wp-admin/includes/pd/adobecloud/view.php,malicious,1
66064,http://henratronrol.com/sliva/gate.php,malicious,1
46638,http://mxp1103.com,malicious,1
84047,http://xq.exxedu.cn/js?_pageL=&amp,malicious,1
42327,http://gminairodzina.pl/wp-content/themes/g_doc/g_doc/file_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&amp;userid_JeHJOXK0IDw_JOXK0IDD&amp;userid,malicious,1
99394,http://paypal-team.com/eg/webscr.php,malicious,1
59316,http://clickroses.com/JHgy64HJBRd,malicious,1
89344,https://yavorivchess.com/wp-includes/8201L/,malicious,1
39978,http://vimvivenci.com.br/assinaturas/art/,malicious,1
71658,http://91.239.25.58:6892,malicious,1
52798,http://manage.hummerlauncher.com:10010/c/61,malicious,1
75789,http://seniorshare.net/met/Ourtime/ourtime.html,malicious,1
4525,http://id-compte-messagerie-bouygues.cliente10eece8e43c47eec9b43d45a4c...,malicious,1
99722,http://www.cndoubleegret.com/admin/secure/cmd-login=727b219497204cedb818ed9a818cee8b/,malicious,1
26933,http://morisvisual.com.br/images/ins,malicious,1
22817,http://bancopostaonline.poste.it-logind52ac2jxQ3M1UTFpswy8kZzjOV6w97rdamd89d67.iran-viajes.com/BancoPosteClickd9aawd9d932n3udf7gf983rnajasdh/?user=,malicious,1
4926,http://toriabeauty.ro/cicnn/,malicious,1
24214,http://davidwhitegotyard.com/doc/busines/,malicious,1
56673,http://yohollywood.50webs.com/78h8ry,malicious,1
60495,http://re.sncmail.com/index.php?wn-BcbCYLRvMDIo=l3SMfPrfJxzFGMSUb-nJDa9BNUXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KTKvgJQyfu0SaGyj1BKeO10hjoUeWF8Z5e3x1RSL2x3fipSA9weFYgtE-sOUQrU90F_zmbkXc8ogxETQ6DNVmrxLVwwWshgY36TIHLOL-AFiXwE4UgfbbNlwsxaBWiTiJGQ23OWwGTF9nerP8_w5,malicious,1
20021,http://psychotherapistinfolsom.com/wp-includes/ds/mmmmmmm/microsoftexcel.php,malicious,1
18784,http://lfc.by/fmsk/kate/kate,malicious,1
18213,http://ankarasoveyapi.com/Cesc/bookmark/index.php?rand=13InboxLightaspxn.1774256418,malicious,1
23494,http://perso.menara.ma/~zghari/imagesss/,malicious,1
33867,http://gumtreemowing.com.au/bayano/my.screenname.aol.htm,malicious,1
75801,http://violaenluarada.com.br/arquivos/eventos/md/b5dfeec872687fd66aa2f5d94a734b1f/,malicious,1
14552,http://buonoegiusto.it/customer/os/2329a59225c53c544316cf744e2d35b2/,malicious,1
46465,http://lpmxp1023.com,malicious,1
45753,http://www.a-knoblach.de/russland-blog/functions/locnav/pfeil_src.php?id=,malicious,1
63943,http://magical-connection.com/5g4f3,malicious,1
35287,http://xpertwebinfotech.com/bdc/Gdoccc,malicious,1
53925,http://140.135.6.36/,malicious,1
35249,"http://https://plus.google.com/share?title=FerienWohnung%20in%20centro%20a%20Mantova|Italien,%20Mantova,%20Mantova|trans&amp;url=http://b.ems.to/YRR.:boeZ:t7m6q",malicious,1
18422,http://bedtimesolutions.ca/wp-includes/js/plupload/s.p/jkh.html,malicious,1
73426,http://havenhosting.com.au/styles/info/Gdrive/Gdoc/,malicious,1
21531,http://idconcepto.com/rture/srot.php,malicious,1
35803,http://remaxpal.com/default_remax.asp,malicious,1
57595,http://zsp17.y0.pl/jkYTFhb7,malicious,1
29531,http://artistsoftanzania.org/YEP/templates/beez/images/login/websc.php?ye07ZREMTLxQ9DWPBSz3fG5kwsadj2uJlg1NCVAcFqXOnI8bo6KHhrYm4itUpvWfo5kLrB9Rei1jwuvYQMm8laqnEzZxt04DOpyFS73hAsIGCbKTHNc2gdVPUX6J44597518713,malicious,1
93998,http://rv-plitka.ru/system/policy.html,malicious,1
12243,http://deaconequipamientos.com.ar/generic/,malicious,1
51515,http://anonymous2325.no-ip.info/,malicious,1
17499,http://union-apparel.com/.Mail-Unblock,malicious,1
67056,http://handsomegroup.com/ae2y1hr,malicious,1
26244,http://24horaymas.com/app/?m3FzfQsJmSZToJTrRc2x2u9hRP5k2UXO3Xr4adCbf46SBJaJufQBXgIf6eb88CmJdJT33eOnl8OnIFYu4iAf9GZceTVATZVRBJ9Yp2bR3bZtbs1DbAjKnrNEsPgTFCKyhpARPF9ihAkvHijdoALwgYvPHrFm0XEKaSxmgjszDRF72iIqBzswWeq2dun2vWrqsJ0KW=,malicious,1
55672,http://rkvevudtx.info/upload/_dispatch.php,malicious,1
63689,http://diandiandx.com/43ftybb8,malicious,1
77899,http://tsemayebinitie.com/js/mine/pam/pdf.php,malicious,1
42927,http://https.www.paypal.com.uk-cgi-bin.webscr.cmd-login-submit-dispatch.0af7806a38a1ba9d9cbac36ad9aeda70e1c.0d0146638fd6ae870e1c044a751271270af789147127071270af7af7806a23.a826112891471270af7807512891471270.givemefollowers.com/PP/PP/websc,malicious,1
90386,https://u-bordeaux.weebly.com/,malicious,1
67829,http://mattlevalve.com/gm/g1.exe,malicious,1
73689,http://gh7construtora.com.br/tq/Gdoccc/,malicious,1
34646,http://insupaint.com/css/dropmail2016/index.html,malicious,1
92498,https://balajipackersguntur.com/images/,malicious,1
8342,http://az745681.vo.msecnd.net/downloadguides/4a1b84da-b99f-4dfe-9e1<br/>9-8bdf403f18e3/excel.exe,malicious,1
26946,http://ecaatasehir.com/wp-admin/includes/adobe/adobe/clients/index.html,malicious,1
82054,http://www.madresavina.com.br/administrator/com_inc/mmu/login.html,malicious,1
60291,http://mysolosource.com/78hceef,malicious,1
92821,https://1drv.ms/xs/s!Ahj6lxbQMaIYaXx_27mDeCLKdwM?wdFormId=,malicious,1
30811,http://kingslandcandle.com/Adobe67/Adobe/Adobe/doc/ee41e32e01c59bebee37a94b960821e2/index2.htm,malicious,1
55179,http://code-ltd.com/dhc12,malicious,1
99363,http://workinghumor.com/images/AOL.htm,malicious,1
33162,http://isu.allbest.org/images/miticapuiutuz/cortorzga/flroeieiricai/yoviyahatars/zoiecastane/horaia/fata.html,malicious,1
50686,http://obession.co.ua/panel2/index.php,malicious,1
68634,http://dxbwjnbalejcuaht.ru/information.cgi,malicious,1
31024,http://birolmuhendislik.com.tr/wp-includes/fonts/index.htm,malicious,1
103325,https://t.co/mlkOU2vQDs,malicious,1
27360,http://lafirmalegal.com/www.cic.fr-login-secure/4980f1d821b7e0016e60711a3f59e9b3/lb.php?id=13698&amp;default=caa2a24c90f077548c8e64a7f1b1d24d,malicious,1
77760,http://mediamail.com.mx/envios/bbva21_10_16/,malicious,1
92955,http://lisaan.7m.pl/,malicious,1
74877,http://berthoudraft.org/pdf/executive.docs/hotmail.htm,malicious,1
45802,http://dl.dropboxusercontent.com/s/z2upqc1an4wqvwr/r22.exe,malicious,1
87883,http://kwwstreet.com/isting_detail&amp;property_id=4806008&amp;searchkey=8006483c-bcb6-a809-4c65-bc2ac3332f09/7898765/,malicious,1
99376,http://customer-ebay.com/survey/cleartext/sondaj/commentname/ds434sf42ss3.php,malicious,1
23295,http://ow.ly/y4Z3302OsnW,malicious,1
31293,http://thatsrelatable.com/doc/,malicious,1
76420,http://www.medidasdefe.com/wp-includes/SimplePie/Parse/new2015/really3.php,malicious,1
47622,http://unicornpanel.pw/z/b2/post.php,malicious,1
19538,http://royaldiscussion.com/microsoft/office365/,malicious,1
58952,http://www.mikeg7hen.talktalk.net/g76gyui,malicious,1
50759,http://192.228.104.202/banned/cp.php?m=login,malicious,1
46988,http://aa.jn43d.su/css/css.php,malicious,1
63858,http://giftoo.net/i0yqaimb,malicious,1
56057,http://acnek.com/fyxxbcsz,malicious,1
32961,http://adoroperfumes.com/admin/file/files/db/file.dropbox/,malicious,1
74878,http://hewanqurban2016.com/BossfilzG/Boss/,malicious,1
29751,http://spiderzone.blogspot.com.br/2010/10/standard-bank-important-customer.html,malicious,1
75854,http://picturehere.webcindario.com/app/facebook.com/?lang=de&key=Y7xSFRc5kUuOQaLj4x2BLquLBa0YmkdrwnQbfdPW8CWVGmHWXfDyHLdFXLkTaD3PhEePZNAa9fTTbiG3RsqZnIqZ1kHyjPGu1oCbxTK3jYpzTdzMHKBmVcwAEuRZOYxH8U46gP2zm8SMTAezPCSgLy94nwkHNuq0BqBAwIMMFAHl0IAh2QBfy65T2BLlCFcjKBgvyUXc,malicious,1
48833,http://ipinfo.io/ip,malicious,1
49162,http://cosmeticpalay-improvisationer.butleronlinestore.com/boards/viewforum.php?f=015lu&amp;sid=iq3i9h1,malicious,1
24253,http://videophotog.com/DVX200/webmaster/login/products/viewer.php?userid=abuse@huawei.com,malicious,1
57571,http://www.alexpalmieri.com/jkYTFhb7,malicious,1
40869,http://joelblock.com/angelinvestor/images/Sign_in.html,malicious,1
66195,http://93.189.42.116/module/1b360a4a84229dee4f6256e444c2afdc,malicious,1
50760,http://109.163.239.122/seo/index.php,malicious,1
101925,http://larah.in/rdccc1/rdc/rdc/pro/enterprise.php?=gifpdf&amp;1f4uxwusgqn8nknozh=&amp;alt.done=rem&amp;check=&amp;docs=&amp;nocache=page2,malicious,1
26574,http://91.223.89.28/user-login.php,malicious,1
49803,http://give-us-btc.pw/alizer/admin/,malicious,1
59449,http://yerndrunk.net/esab0,malicious,1
70040,http://techkevin.pw/380/,malicious,1
70857,http://pontacool.com/kage/code/shit.exe,malicious,1
56681,http://azmusclemart.com/pb79s,malicious,1
99677,http://www.stsgroupbd.com/aug/ee/secure/cmd-login=c7060c871fcdb4d12ea8f18374f4b441/?reff=NjlkMjM5MDUzOWYwOWVlZDhlODNjYjljYWQyZjNkZDg=,malicious,1
28406,http://eliteloungegroup.com.au/photo/pvalidate.html,malicious,1
89063,https://verifikasifb77615.wixsite.com/mysite,malicious,1
85799,http://goldenrayselectronics.com/wp-content/uploads/2013/13/Validation/login.php,malicious,1
4845,http://aridfoods.com/V4/MGen/F2c3d9df96e8c7c17a1071e2fd38b8f4b?dispatc...,malicious,1
45246,http://hvfhvrmxe4.gubuhacolifysds.net/0bqpc8mwei\nzc4q5vhf7z.poiytimv.in/index.php?aff=8y5zk0fqmk&id=73HQiqaazbO&partner=6y0lvxlsof,malicious,1
24299,http://hihungry.com/lexcels/index.php?userid=abuse@ishinsung.com,malicious,1
103586,https://loading-please-waits.blogspot.com/?m=0,malicious,1
173,http://eproperties.com.mx/images/esi/cool/7dab41b248e7d9cf1e3ba4c65aa5d281/login.php?cmd=login_submit&id=8fc047820cb1f9f5ae8945975484c4678fc047820cb1f9f5ae8945975484c467&session=8fc047820cb1f9f5ae8945975484c4678fc047820cb1f9f5ae8945975484c467,malicious,1
28951,http://gcchotelandclub.com/admin/ckeditor/kcfinder/js,malicious,1
2048,http://yayasanjakpus.org/wordpresss/outlook/outlook/login.php,malicious,1
65447,http://roflingleugh.ru/sl/gate.php,malicious,1
88385,http://dietarubinat.net.fozzyhost.com/wordpress/plugins/applications/css/Login/,malicious,1
39493,http://dongsuh.net/master/index.html/?/mastercard.com.br/programa/de/pontos/cadastro.html,malicious,1
81921,http://www.lojasnofacebook.com.br/wp-admin/css/colors/blue/13757939346baca144367132c8a78027/?email=abuse@asiatic.com.tw,malicious,1
30687,http://linkbucks.com/xCPf,malicious,1
52114,http://profitpacksofebay.com/css/_notes/vMj5gL.php,malicious,1
466,http://fb-secure-2018.000webhostapp.com/Payment-update-0.html?fb_source=bookmark_apps,malicious,1
87073,http://design2100group.com/Document/Dropbox/File/,malicious,1
87232,http://www.mediatrans.md/images/refresh.php,malicious,1
12478,http://shopper.bid/bookmark/ii.php?email=abuse@claymount.com,malicious,1
39081,http://wigandrivingschool.net/cms/kcfinder/upload/files/sen/general/payment.html,malicious,1
58959,http://basic-17.com/wp-content/AXA/Homebank/Aanvraag_NFC_Kaart/AXA Homebanking.html,malicious,1
31829,http://98.130.29.56/good/,malicious,1
28506,http://stp-anp.net/STATEMENT/092102ms928s8202s12/,malicious,1
1027,http://bruceelliottfashions.com/wp-includes/pomo/doc/invoice/dc94eb6f09929e2d71dece0e93ad7dec/,malicious,1
39186,http://audiocomalbany.com.au/web-based/index.htm,malicious,1
21194,http://astrosoc.in/hop/dropbox2016/Home/index.php,malicious,1
35921,http://einsteiniumservices.com/art,malicious,1
75240,http://bymabogados.cl/img/1/images/dropbox/dropbox/,malicious,1
46236,http://mxp2075.com,malicious,1
75016,http://www.hallwaystreetsigns.com/pdfs/home/1b8402276c73fbdbb28bdb436eb9de64/,malicious,1
80835,http://www.ultimatecycles.com.au/wp-admin/images/spilledforest/login/,malicious,1
77946,http://amzn.to/2e7pAQi,malicious,1
102614,http://manageaccount-disputepaymentebay-paymentresolve.com/webapps/118bf/websrc,malicious,1
6129,http://www.rec0verydr0pb0x.net/Lj2HnfJ/09lKmAnE.html...,malicious,1
2756,http://rashidtyping.ae/.usaaupdate/login/,malicious,1
41816,http://ukrday.com/img/news/85000/84713/text_post84713_1.,malicious,1
4190,http://heatingcoolingmonmouth.com/joor/rename/file...,malicious,1
82545,http://www.julianphotostudio.net/dhl/dh/dhl.htm,malicious,1
35955,http://honmatokyo.ru/libraries/legacy/web/weblogin.html,malicious,1
55978,http://provincialpw.com/r0vaqf,malicious,1
73600,http://www.petesplacebandb.com/wpz/MicrosoftEmailUpgrade.html?email=abuse@2e7.net,malicious,1
78329,http://chicasdesnudas.3eeweb.com/app/facebook.com/?key=veZ4c2XJ3tkg6G97xcJX44cY4wk478uCjyj0RUjEBIQ37yOYW3zT6Uc7KuHkgAeTlJKTToiGLGSUnlbUjwiJktZUmswlU1fm8mWOZeU1vESd64ulS6ABK27yfwbHqBv1vmjvs8YVdKRmm07zQKRJjICQ477Ka7lBP3RV2bbIaPh0BBl0fpfbesC6ekMCQAm4W0FKhNbt&amp,malicious,1
72530,http://nbaccbooblbceclf.co.uk /,malicious,1
59260,http://www.multipassplus.eu/includes/search/?password=0SOCGHJLpGg&done=y&fail=19UUQb&category=Oruw&name=qY&email=%2BOT91&q=FPt32HbS%2F&url=4pP&psw=xT&lang=fG83ZMW%2Fa,malicious,1
73738,https://aksesoriehpunik.co.id/wp-includes/certificates/GD/index.php,malicious,1
57493,http://apply.ebizx.net/,malicious,1
102652,http://5.196.111.153/update/get_started/,malicious,1
96522,http://www.stefanklink.com/wp-content/gallery-bank/thumbs/,malicious,1
77213,http://www.dmphms.com/dropbox/15068523efe58e59942149c79840421f/,malicious,1
54384,http://gvqzdsx.chromeupdate.top/,malicious,1
36852,http://apteka2000.pl/2/,malicious,1
84712,http://hidxenonlights.com/alibaba.market.php?name=ms%20lily&amp,malicious,1
34874,http://hubrich.dk/dhi/DHL/,malicious,1
5773,http://yumero.tk/arc/lendin/SMILING/554a6ae48f74537629b6a06c2a18cd95/...,malicious,1
49210,http://tabloidpulsa.co.id/,malicious,1
87217,http://looneyjourney.com/secure/06b12cf3a216f1676df98f87a237773fMzZkNTM0NWM5MDM4OTkxNjliOTYxMTM0OGNhNWRhYzE=/myaccount/websc_login/?country_x=NL,malicious,1
101017,http://ppdbp.edu.my/pkmulks/id3stotte_mikonto/customer_center/customer-IDPP00C621/myaccount/settings/,malicious,1
79462,http://www.bgb.gov.bd/tinymce/jscripts/sess/bc25ac2531b4a5fe61577ba0b091b201,malicious,1
59995,http://28amen.org/4149zgun,malicious,1
13707,http://copperkingdom.net/bretmrae/garyspeed/s/index.php,malicious,1
32585,http://tools.google.com/dlpage/drive,malicious,1
73753,http://elslights.eu/images/view-excel.php,malicious,1
92270,http://gazetteoratorio.ch/images/banners/MyMessageDetail.26sourceImagePreview.3DImagePreview.26emailUniqueId.3D7bc8dac899004584a254f589b8d09f8d.26CurrentPage.26SubmitAction.Show.26guest3D1pageType5038.html,malicious,1
71607,http://91.239.25.9:6892,malicious,1
63666,http://cheappaintball.net/43ftybb8,malicious,1
99535,http://vivirenchina.com/enquiry/,malicious,1
29192,http://masslung.com/sharefile/index.php,malicious,1
4362,http://inegolserisonu.com/system/logs/drive/auth/view/share...,malicious,1
49095,http://75.127.23.245/sdoc22.pdf,malicious,1
33330,http://gramsfoundation.com/match2/,malicious,1
77822,http://bhardwajlawfirm.com/view/doc/,malicious,1
95526,http://modnash.com/wp-includes/images/wlw/app/rbc/,malicious,1
85370,http://www.chefdongazz.com/ddocs/ddocs/ddocs/,malicious,1
70288,http://uscpl.net/knby545,malicious,1
81086,http://lacajaverde.com/wp-includes/googledocs/?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&amp,malicious,1
61151,http://sakegil.com/3oznv4,malicious,1
84597,http://www.minhkhoitonghop.com/thietke/images/demo/dropbox/dropbox/dropbox/,malicious,1
35620,http://drive.google.com/st/auth/host/0B-Je_iZdqdFWTV8xRlEwYm16akE/index.html,malicious,1
22652,http://dynmsg.modpim.com:8081/api/data,malicious,1
48937,http://78.157.227.34/muk22.png,malicious,1
55667,http://185.5.250.135/upload/_dispatch.php,malicious,1
93055,http://neosdreamliner.com/wp-content/themes/sketch/images/koman/cmb/92cfc/index2.html,malicious,1
78990,http://bit.ly/1PH4vc8,malicious,1
8433,http://static.tweakbit.com/en/pc-repair-kit/mb/stub/auto/pc-repair-<br/>kit-setup.exe,malicious,1
5279,http://www.harristimbersupplier.co.uk/libraries/fof/editedwells...,malicious,1
81200,http://www.midlandhotel.com.kh/hotel/DHL-Tracking.htm,malicious,1
42498,http://zspro.ru/images/doc/doc2014/index.php,malicious,1
78855,http://www.sobre.forumactif.com/,malicious,1
7357,http://images.topguncustomz.com/inddex.html,malicious,1
35613,http://tennyfoto.com/data/login/login/?agricole=_banque-run&amp;secure=5540zef1415405412104ef151511d7f84f5ze1f510eec8bd0e3e5e7814e5073818b42c67e7d21d40da3e5e7814e5073818b42c67e7d21d40da,malicious,1
36425,http://uploadpersonldata.com/326b0ad1cc29133d066dae0fa5348fb3/Verify.htm,malicious,1
81676,http://cnhedge.cn/js/index.htm?app=com-d3,malicious,1
49607,http://shumakadeenm.biz/motee/cp.php?letter=login,malicious,1
25481,http://effectaudio.com/452adf8dca6e6d56e035ba781ef51c4eer/Dropbox/index.html,malicious,1
84815,http://www.bikelab.bg/js/flash/VITAL/VITAL/FILE/index2.php,malicious,1
7430,http://coalimpex.com/web/ch_01.php,malicious,1
27304,http://joekristo.com/wp-includes/file/home/excel.php?email=info@laurina.com,malicious,1
91834,https://atlascoso365-my.sharepoint.com/personal/delliott_atlascos_com/_layouts/15/guestaccess.aspx?e=fsmITI&amp;share=EYy23lzfSmhKi7tekqY6ehkByJYHqgERDNnkQKNGQ0FWng,malicious,1
52640,http://icloud-checkactivation.com/cgi.html,malicious,1
41275,http://opolitike.org/gdoc/gdoc/,malicious,1
78477,http://us3.webmail.mailhostbox.com/appsuite/resetpassword.php?emailaddress=abuse@high-edu.in&amp,malicious,1
70258,http://managedtech.net/knby545,malicious,1
32072,http://omancosta.com/CDI/re.zip/re.zip/re/index.php,malicious,1
43938,http://available.theleakingbookshelf.org/y8jv80kpi8\njolofilka.nursegateway.com/ads/www/frame.html,malicious,1
795,http://ghousiasports.com/system/cache/login.alibaba.com/,malicious,1
72002,http://pastebin.com/xGzM5vxe,malicious,1
22485,http://dreamteam.pk/wp-content/themes/twentyfourteen/new/,malicious,1
69279,http://smartfoodbuys.com/g2dznw,malicious,1
19703,http://awesometime4you.com/wp-admin/js/cmfr/6053b68e76cd935efea7ff0677fdadf2/,malicious,1
70346,http://movewithgrace.ca/nbv364,malicious,1
40496,http://assets.wetransfer.nets.katabasis.ca/OutlookApp246w.htm,malicious,1
49343,http://razer-comms.esy.es/admin.php,malicious,1
3677,http://quickdatacompilation.com/f7a304bd72d62fce30f3edf6d14cc3a0/Verif...,malicious,1
